nominal;data;curs;cdx
1;9/25/2013;16.0165;Турецкая лира
1;9/24/2013;16.1075;Турецкая лира
1;9/21/2013;16.1243;Турецкая лира
1;9/20/2013;16.1739;Турецкая лира
1;9/19/2013;16.0767;Турецкая лира
1;9/18/2013;16.1320;Турецкая лира
1;9/17/2013;16.1696;Турецкая лира
1;9/14/2013;16.1141;Турецкая лира
1;9/13/2013;16.1604;Турецкая лира
1;9/12/2013;16.2659;Турецкая лира
1;9/11/2013;16.2857;Турецкая лира
1;9/10/2013;16.3051;Турецкая лира
1;9/7/2013;16.1758;Турецкая лира
1;9/6/2013;16.1695;Турецкая лира
1;9/5/2013;16.2699;Турецкая лира
1;9/4/2013;16.4179;Турецкая лира
1;9/3/2013;16.4721;Турецкая лира
1;8/31/2013;16.3611;Турецкая лира
1;8/30/2013;16.3746;Турецкая лира
1;8/29/2013;16.1380;Турецкая лира
1;8/28/2013;16.5092;Турецкая лира
1;8/27/2013;16.5377;Турецкая лира
1;8/24/2013;16.6274;Турецкая лира
1;8/23/2013;16.7292;Турецкая лира
1;8/22/2013;16.8586;Турецкая лира
1;8/21/2013;16.9164;Турецкая лира
1;8/20/2013;16.9372;Турецкая лира
1;8/17/2013;17.0420;Турецкая лира
1;8/16/2013;17.0942;Турецкая лира
1;8/15/2013;17.1290;Турецкая лира
1;8/14/2013;17.1623;Турецкая лира
1;8/13/2013;17.0996;Турецкая лира
1;8/10/2013;17.1167;Турецкая лира
1;8/9/2013;17.0887;Турецкая лира
1;8/8/2013;17.1083;Турецкая лира
1;8/7/2013;17.0368;Турецкая лира
1;8/6/2013;17.0457;Турецкая лира
1;8/3/2013;16.9767;Турецкая лира
1;8/2/2013;17.0092;Турецкая лира
1;8/1/2013;17.0969;Турецкая лира
1;7/31/2013;17.0680;Турецкая лира
1;7/30/2013;17.0519;Турецкая лира
1;7/27/2013;16.9720;Турецкая лира
1;7/26/2013;16.8939;Турецкая лира
1;7/25/2013;16.9823;Турецкая лира
1;7/24/2013;16.8768;Турецкая лира
1;7/23/2013;16.8792;Турецкая лира
1;7/20/2013;16.8812;Турецкая лира
1;7/19/2013;16.9057;Турецкая лира
1;7/18/2013;16.8192;Турецкая лира
1;7/17/2013;16.8348;Турецкая лира
1;7/16/2013;16.7722;Турецкая лира
1;7/13/2013;16.6946;Турецкая лира
1;7/12/2013;16.7670;Турецкая лира
1;7/11/2013;16.9444;Турецкая лира
1;7/10/2013;17.0572;Турецкая лира
1;7/9/2013;17.0075;Турецкая лира
1;7/6/2013;17.0795;Турецкая лира
1;7/5/2013;17.0272;Турецкая лира
1;7/4/2013;17.0186;Турецкая лира
1;7/3/2013;17.1664;Турецкая лира
1;7/2/2013;17.0942;Турецкая лира
1;6/29/2013;17.0005;Турецкая лира
1;6/28/2013;17.0098;Турецкая лира
1;6/27/2013;17.0490;Турецкая лира
1;6/26/2013;16.8759;Турецкая лира
1;6/25/2013;16.9411;Турецкая лира
1;6/22/2013;16.9251;Турецкая лира
1;6/21/2013;17.0957;Турецкая лира
1;6/20/2013;17.0670;Турецкая лира
1;6/19/2013;17.0221;Турецкая лира
1;6/18/2013;16.9379;Турецкая лира
1;6/15/2013;17.1306;Турецкая лира
1;6/14/2013;17.3023;Турецкая лира
1;6/12/2013;17.1140;Турецкая лира
1;6/11/2013;17.0894;Турецкая лира
1;6/8/2013;17.0175;Турецкая лира
1;6/7/2013;17.0135;Турецкая лира
1;6/6/2013;17.0115;Турецкая лира
1;6/5/2013;16.9332;Турецкая лира
1;6/4/2013;16.9015;Турецкая лира
1;6/1/2013;16.8573;Турецкая лира
1;5/31/2013;16.9689;Турецкая лира
1;5/30/2013;16.9537;Турецкая лира
1;5/29/2013;16.9476;Турецкая лира
1;5/28/2013;16.9634;Турецкая лира
1;5/25/2013;16.9755;Турецкая лира
1;5/24/2013;16.9884;Турецкая лира
1;5/23/2013;16.9257;Турецкая лира
1;5/22/2013;16.9119;Турецкая лира
1;5/21/2013;17.0265;Турецкая лира
1;5/18/2013;17.1547;Турецкая лира
1;5/17/2013;17.2240;Турецкая лира
1;5/16/2013;17.2597;Турецкая лира
1;5/15/2013;17.2806;Турецкая лира
1;5/14/2013;17.3713;Турецкая лира
1;5/9/2013;17.2971;Турецкая лира
1;5/8/2013;17.2853;Турецкая лира
1;5/7/2013;17.3121;Турецкая лира
1;5/1/2013;17.2847;Турецкая лира
1;4/30/2013;17.3924;Турецкая лира
1;4/27/2013;17.3327;Турецкая лира
1;4/26/2013;17.3877;Турецкая лира
1;4/25/2013;17.5023;Турецкая лира
1;4/24/2013;17.5299;Турецкая лира
1;4/23/2013;17.5223;Турецкая лира
1;4/20/2013;17.5053;Турецкая лира
1;4/19/2013;17.6401;Турецкая лира
1;4/18/2013;17.4715;Турецкая лира
1;4/17/2013;17.5509;Турецкая лира
1;4/16/2013;17.4967;Турецкая лира
1;4/13/2013;17.2817;Турецкая лира
1;4/12/2013;17.2570;Турецкая лира
1;4/11/2013;17.3592;Турецкая лира
1;4/10/2013;17.4398;Турецкая лира
1;4/9/2013;17.6243;Турецкая лира
1;4/6/2013;17.5087;Турецкая лира
1;4/5/2013;17.5367;Турецкая лира
1;4/4/2013;17.4041;Турецкая лира
1;4/3/2013;17.2064;Турецкая лира
1;4/2/2013;17.1581;Турецкая лира
1;3/30/2013;17.1637;Турецкая лира
1;3/29/2013;17.0844;Турецкая лира
1;3/28/2013;17.0091;Турецкая лира
1;3/27/2013;16.9774;Турецкая лира
1;3/26/2013;16.9562;Турецкая лира
1;3/23/2013;17.0146;Турецкая лира
1;3/22/2013;16.9981;Турецкая лира
1;3/21/2013;16.9951;Турецкая лира
1;3/20/2013;16.9994;Турецкая лира
1;3/19/2013;17.0057;Турецкая лира
1;3/16/2013;16.9928;Турецкая лира
1;3/15/2013;16.9916;Турецкая лира
1;3/14/2013;17.0482;Турецкая лира
1;3/13/2013;17.0738;Турецкая лира
1;3/12/2013;17.0828;Турецкая лира
1;3/8/2013;17.0857;Турецкая лира
1;3/7/2013;17.0955;Турецкая лира
1;3/6/2013;17.0725;Турецкая лира
1;3/5/2013;17.0726;Турецкая лира
1;3/2/2013;17.0231;Турецкая лира
1;3/1/2013;16.9513;Турецкая лира
1;2/28/2013;16.9735;Турецкая лира
1;2/27/2013;16.8552;Турецкая лира
1;2/26/2013;16.8397;Турецкая лира
1;2/23/2013;16.9361;Турецкая лира
1;2/22/2013;16.9376;Турецкая лира
1;2/21/2013;16.9326;Турецкая лира
1;2/20/2013;17.0406;Турецкая лира
1;2/19/2013;17.0202;Турецкая лира
1;2/16/2013;17.0049;Турецкая лира
1;2/15/2013;17.0207;Турецкая лира
1;2/14/2013;16.9806;Турецкая лира
1;2/13/2013;16.9855;Турецкая лира
1;2/12/2013;17.0198;Турецкая лира
1;2/9/2013;17.0189;Турецкая лира
1;2/8/2013;16.9772;Турецкая лира
1;2/7/2013;16.9859;Турецкая лира
1;2/6/2013;17.0805;Турецкая лира
1;2/5/2013;17.0854;Турецкая лира
1;2/2/2013;17.0726;Турецкая лира
1;2/1/2013;16.9746;Турецкая лира
1;1/31/2013;16.9840;Турецкая лира
1;1/30/2013;17.0058;Турецкая лира
1;1/29/2013;16.9924;Турецкая лира
1;1/26/2013;16.9794;Турецкая лира
1;1/25/2013;17.0374;Турецкая лира
1;1/24/2013;17.0497;Турецкая лира
1;1/23/2013;17.1611;Турецкая лира
1;1/22/2013;17.2162;Турецкая лира
1;1/19/2013;17.2185;Турецкая лира
1;1/18/2013;17.1828;Турецкая лира
1;1/17/2013;17.1247;Турецкая лира
1;1/16/2013;17.0772;Турецкая лира
1;1/15/2013;17.1013;Турецкая лира
1;1/12/2013;17.0828;Турецкая лира
1;1/11/2013;17.0974;Турецкая лира
1;1/10/2013;17.1167;Турецкая лира
1;12/30/2012;16.9651;Турецкая лира
1;12/29/2012;16.9651;Турецкая лира
1;12/28/2012;16.9904;Турецкая лира
1;12/27/2012;17.0557;Турецкая лира
1;12/26/2012;17.0138;Турецкая лира
1;12/25/2012;17.1613;Турецкая лира
1;12/22/2012;17.1636;Турецкая лира
1;12/21/2012;17.2417;Турецкая лира
1;12/20/2012;17.2764;Турецкая лира
1;12/19/2012;17.3756;Турецкая лира
1;12/18/2012;17.2911;Турецкая лира
1;12/15/2012;17.2276;Турецкая лира
1;12/14/2012;17.2171;Турецкая лира
1;12/13/2012;17.2362;Турецкая лира
1;12/12/2012;17.1849;Турецкая лира
1;12/11/2012;17.2354;Турецкая лира
1;12/8/2012;17.2903;Турецкая лира
1;12/7/2012;17.2801;Турецкая лира
1;12/6/2012;17.2729;Турецкая лира
1;12/5/2012;17.3393;Турецкая лира
1;12/4/2012;17.2657;Турецкая лира
1;12/1/2012;17.2572;Турецкая лира
1;11/30/2012;17.3529;Турецкая лира
1;11/29/2012;17.3486;Турецкая лира
1;11/28/2012;17.2546;Турецкая лира
1;11/27/2012;17.2814;Турецкая лира
1;11/24/2012;17.3141;Турецкая лира
1;11/23/2012;17.2973;Турецкая лира
1;11/22/2012;17.4750;Турецкая лира
1;11/21/2012;17.4523;Турецкая лира
1;11/20/2012;17.5854;Турецкая лира
1;11/17/2012;17.6115;Турецкая лира
1;11/16/2012;17.5403;Турецкая лира
1;11/15/2012;17.5986;Турецкая лира
1;11/14/2012;17.5812;Турецкая лира
1;11/13/2012;17.6684;Турецкая лира
1;11/10/2012;17.6588;Турецкая лира
1;11/9/2012;17.6622;Турецкая лира
1;11/8/2012;17.6855;Турецкая лира
1;11/7/2012;17.7175;Турецкая лира
1;11/3/2012;17.5317;Турецкая лира
1;11/2/2012;17.4754;Турецкая лира
1;11/1/2012;17.4787;Турецкая лира
1;10/31/2012;17.4655;Турецкая лира
1;10/30/2012;17.4448;Турецкая лира
1;10/27/2012;17.4500;Турецкая лира
1;10/26/2012;17.3717;Турецкая лира
1;10/25/2012;17.3959;Турецкая лира
1;10/24/2012;17.3104;Турецкая лира
1;10/23/2012;17.2240;Турецкая лира
1;10/20/2012;17.1155;Турецкая лира
1;10/19/2012;17.0493;Турецкая лира
1;10/18/2012;17.0806;Турецкая лира
1;10/17/2012;17.1038;Турецкая лира
1;10/16/2012;17.1850;Турецкая лира
1;10/13/2012;17.1458;Турецкая лира
1;10/12/2012;17.1850;Турецкая лира
1;10/11/2012;17.1598;Турецкая лира
1;10/10/2012;17.1347;Турецкая лира
1;10/9/2012;17.2176;Турецкая лира
1;10/6/2012;17.2367;Турецкая лира
1;10/5/2012;17.2722;Турецкая лира
1;10/4/2012;17.3785;Турецкая лира
1;10/3/2012;17.3686;Турецкая лира
1;10/2/2012;17.3922;Турецкая лира
1;9/29/2012;17.2672;Турецкая лира
1;9/28/2012;17.4177;Турецкая лира
1;9/27/2012;17.4027;Турецкая лира
1;9/26/2012;17.3791;Турецкая лира
1;9/25/2012;17.3947;Турецкая лира
1;9/22/2012;17.3437;Турецкая лира
1;9/21/2012;17.5372;Турецкая лира
1;9/20/2012;17.2171;Турецкая лира
1;9/19/2012;17.1144;Турецкая лира
1;9/18/2012;17.0134;Турецкая лира
1;9/15/2012;17.1784;Турецкая лира
1;9/14/2012;17.3745;Турецкая лира
1;9/13/2012;17.4684;Турецкая лира
1;9/12/2012;17.6293;Турецкая лира
1;9/11/2012;17.6165;Турецкая лира
1;9/8/2012;17.7217;Турецкая лира
1;9/7/2012;17.7019;Турецкая лира
1;9/6/2012;17.7770;Турецкая лира
1;9/5/2012;17.7310;Турецкая лира
1;9/4/2012;17.7979;Турецкая лира
1;9/1/2012;17.8743;Турецкая лира
1;8/31/2012;17.6979;Турецкая лира
1;8/30/2012;17.6828;Турецкая лира
1;8/29/2012;17.7534;Турецкая лира
1;8/28/2012;17.7106;Турецкая лира
1;8/25/2012;17.6840;Турецкая лира
1;8/24/2012;17.6753;Турецкая лира
1;8/23/2012;17.7141;Турецкая лира
1;8/22/2012;17.7806;Турецкая лира
1;8/21/2012;17.7781;Турецкая лира
1;8/18/2012;17.7144;Турецкая лира
1;8/17/2012;17.7130;Турецкая лира
1;8/16/2012;17.6864;Турецкая лира
1;8/15/2012;17.7270;Турецкая лира
1;8/14/2012;17.8039;Турецкая лира
1;8/11/2012;17.8118;Турецкая лира
1;8/10/2012;17.6659;Турецкая лира
1;8/9/2012;17.7053;Турецкая лира
1;8/8/2012;17.8190;Турецкая лира
1;8/7/2012;17.9618;Турецкая лира
1;8/4/2012;18.1008;Турецкая лира
1;8/3/2012;18.0253;Турецкая лира
1;8/2/2012;18.0445;Турецкая лира
1;8/1/2012;17.8971;Турецкая лира
1;7/31/2012;17.7688;Турецкая лира
1;7/28/2012;17.7580;Турецкая лира
1;7/27/2012;17.9047;Турецкая лира
1;7/26/2012;18.0486;Турецкая лира
1;7/25/2012;17.9250;Турецкая лира
1;7/24/2012;17.7890;Турецкая лира
1;7/21/2012;17.7111;Турецкая лира
1;7/20/2012;17.8153;Турецкая лира
1;7/19/2012;17.9445;Турецкая лира
1;7/18/2012;17.9732;Турецкая лира
1;7/17/2012;18.0126;Турецкая лира
1;7/14/2012;17.9248;Турецкая лира
1;7/13/2012;18.0412;Турецкая лира
1;7/12/2012;18.1341;Турецкая лира
1;7/11/2012;18.0806;Турецкая лира
1;7/10/2012;18.1467;Турецкая лира
1;7/7/2012;17.9648;Турецкая лира
1;7/6/2012;17.9209;Турецкая лира
1;7/5/2012;17.8935;Турецкая лира
1;7/4/2012;18.0288;Турецкая лира
1;7/3/2012;17.9915;Турецкая лира
1;6/30/2012;18.0760;Турецкая лира
1;6/29/2012;18.1294;Турецкая лира
1;6/28/2012;18.1448;Турецкая лира
1;6/27/2012;18.2571;Турецкая лира
1;6/26/2012;18.1919;Турецкая лира
1;6/23/2012;18.5188;Турецкая лира
1;6/22/2012;18.2808;Турецкая лира
1;6/21/2012;18.1050;Турецкая лира
1;6/20/2012;17.9732;Турецкая лира
1;6/19/2012;17.7827;Турецкая лира
1;6/16/2012;17.8531;Турецкая лира
1;6/15/2012;17.8894;Турецкая лира
1;6/14/2012;17.9359;Турецкая лира
1;6/10/2012;17.8672;Турецкая лира
1;6/9/2012;17.8241;Турецкая лира
1;6/8/2012;17.6010;Турецкая лира
1;6/7/2012;17.8123;Турецкая лира
1;6/6/2012;17.9479;Турецкая лира
1;6/5/2012;18.3967;Турецкая лира
1;6/2/2012;18.1292;Турецкая лира
1;6/1/2012;17.8028;Турецкая лира
1;5/31/2012;17.6729;Турецкая лира
1;5/30/2012;17.4808;Турецкая лира
1;5/29/2012;17.3397;Турецкая лира
1;5/26/2012;17.2359;Турецкая лира
1;5/25/2012;17.0714;Турецкая лира
1;5/24/2012;17.0083;Турецкая лира
1;5/23/2012;17.0281;Турецкая лира
1;5/22/2012;17.0683;Турецкая лира
1;5/19/2012;17.1093;Турецкая лира
1;5/18/2012;17.0103;Турецкая лира
1;5/17/2012;16.9267;Турецкая лира
1;5/16/2012;16.8126;Турецкая лира
1;5/15/2012;16.7396;Турецкая лира
1;5/13/2012;16.9072;Турецкая лира
1;5/12/2012;16.8698;Турецкая лира
1;5/11/2012;16.9032;Турецкая лира
1;5/6/2012;16.9505;Турецкая лира
1;5/5/2012;16.8337;Турецкая лира
1;5/4/2012;16.7499;Турецкая лира
1;5/3/2012;16.7250;Турецкая лира
1;4/29/2012;16.6758;Турецкая лира
1;4/28/2012;16.6610;Турецкая лира
1;4/27/2012;16.6167;Турецкая лира
1;4/26/2012;16.4993;Турецкая лира
1;4/25/2012;16.4406;Турецкая лира
1;4/24/2012;16.4434;Турецкая лира
1;4/21/2012;16.4694;Турецкая лира
1;4/20/2012;16.5057;Турецкая лира
1;4/19/2012;16.4562;Турецкая лира
1;4/18/2012;16.5209;Турецкая лира
1;4/17/2012;16.5121;Турецкая лира
1;4/14/2012;16.4184;Турецкая лира
1;4/13/2012;16.4281;Турецкая лира
1;4/12/2012;16.4759;Турецкая лира
1;4/11/2012;16.4827;Турецкая лира
1;4/10/2012;16.4826;Турецкая лира
1;4/7/2012;16.4410;Турецкая лира
1;4/6/2012;16.4103;Турецкая лира
1;4/5/2012;16.4571;Турецкая лира
1;4/4/2012;16.4760;Турецкая лира
1;4/3/2012;16.4969;Турецкая лира
1;3/31/2012;16.4442;Турецкая лира
1;3/30/2012;16.4552;Турецкая лира
1;3/29/2012;16.3030;Турецкая лира
1;3/28/2012;16.1985;Турецкая лира
1;3/27/2012;16.2567;Турецкая лира
1;3/24/2012;16.2812;Турецкая лира
1;3/23/2012;16.1137;Турецкая лира
1;3/22/2012;16.0412;Турецкая лира
1;3/21/2012;16.1063;Турецкая лира
1;3/20/2012;16.2527;Турецкая лира
1;3/17/2012;16.3480;Турецкая лира
1;3/16/2012;16.4172;Турецкая лира
1;3/15/2012;16.4278;Турецкая лира
1;3/14/2012;16.4947;Турецкая лира
1;3/13/2012;16.5782;Турецкая лира
1;3/12/2012;16.5308;Турецкая лира
1;3/8/2012;16.5942;Турецкая лира
1;3/7/2012;16.5967;Турецкая лира
1;3/6/2012;16.5242;Турецкая лира
1;3/3/2012;16.6407;Турецкая лира
1;3/2/2012;16.7031;Турецкая лира
1;3/1/2012;16.5887;Турецкая лира
1;2/29/2012;16.4136;Турецкая лира
1;2/28/2012;16.4417;Турецкая лира
1;2/25/2012;16.7600;Турецкая лира
1;2/23/2012;16.9867;Турецкая лира
1;2/22/2012;17.1039;Турецкая лира
1;2/21/2012;17.0613;Турецкая лира
1;2/18/2012;17.0444;Турецкая лира
1;2/17/2012;17.0196;Турецкая лира
1;2/16/2012;16.9963;Турецкая лира
1;2/15/2012;16.9408;Турецкая лира
1;2/14/2012;17.0453;Турецкая лира
1;2/11/2012;16.9602;Турецкая лира
1;2/10/2012;17.0200;Турецкая лира
1;2/9/2012;17.0414;Турецкая лира
1;2/8/2012;17.1544;Турецкая лира
1;2/7/2012;17.1531;Турецкая лира
1;2/4/2012;17.1829;Турецкая лира
1;2/3/2012;17.2085;Турецкая лира
1;2/2/2012;17.0776;Турецкая лира
1;2/1/2012;17.0394;Турецкая лира
1;1/31/2012;17.0158;Турецкая лира
1;1/28/2012;16.9283;Турецкая лира
1;1/27/2012;16.8246;Турецкая лира
1;1/26/2012;16.8732;Турецкая лира
1;1/25/2012;16.9551;Турецкая лира
1;1/24/2012;17.0936;Турецкая лира
1;1/21/2012;17.1253;Турецкая лира
1;1/20/2012;17.1728;Турецкая лира
1;1/19/2012;17.1568;Турецкая лира
1;1/18/2012;17.1484;Турецкая лира
1;1/17/2012;17.1857;Турецкая лира
1;1/14/2012;17.1182;Турецкая лира
1;1/13/2012;17.0647;Турецкая лира
1;1/12/2012;16.9422;Турецкая лира
1;1/11/2012;17.0873;Турецкая лира
1;12/31/2011;16.8258;Турецкая лира
1;12/30/2011;16.7248;Турецкая лира
1;12/29/2011;16.6429;Турецкая лира
1;12/28/2011;16.4252;Турецкая лира
1;12/27/2011;16.4741;Турецкая лира
1;12/24/2011;16.5603;Турецкая лира
1;12/23/2011;16.7578;Турецкая лира
1;12/22/2011;16.9275;Турецкая лира
1;12/21/2011;16.8721;Турецкая лира
1;12/20/2011;16.9915;Турецкая лира
1;12/17/2011;16.9323;Турецкая лира
1;12/16/2011;16.9208;Турецкая лира
1;12/15/2011;16.8920;Турецкая лира
1;12/14/2011;16.9496;Турецкая лира
1;12/13/2011;17.0355;Турецкая лира
1;12/10/2011;17.0165;Турецкая лира
1;12/9/2011;17.0576;Турецкая лира
1;12/8/2011;17.0541;Турецкая лира
1;12/7/2011;16.8532;Турецкая лира
1;12/6/2011;16.9167;Турецкая лира
1;12/3/2011;16.8775;Турецкая лира
1;12/2/2011;16.8452;Турецкая лира
1;12/1/2011;16.8999;Турецкая лира
1;11/30/2011;16.8941;Турецкая лира
1;11/29/2011;16.7798;Турецкая лира
1;11/26/2011;16.8223;Турецкая лира
1;11/25/2011;16.8787;Турецкая лира
1;11/24/2011;16.8220;Турецкая лира
1;11/23/2011;16.7953;Турецкая лира
1;11/22/2011;16.9093;Турецкая лира
1;11/19/2011;17.0447;Турецкая лира
1;11/18/2011;17.0695;Турецкая лира
1;11/17/2011;17.0915;Турецкая лира
1;11/16/2011;17.1688;Турецкая лира
1;11/15/2011;17.1180;Турецкая лира
1;11/12/2011;17.0998;Турецкая лира
1;11/11/2011;17.1069;Турецкая лира
1;11/10/2011;16.9874;Турецкая лира
1;11/9/2011;17.1539;Турецкая лира
1;11/8/2011;17.2767;Турецкая лира
1;11/4/2011;17.1966;Турецкая лира
1;11/3/2011;17.1653;Турецкая лира
1;11/2/2011;17.1152;Турецкая лира
1;11/1/2011;17.1523;Турецкая лира
1;10/29/2011;17.0474;Турецкая лира
1;10/28/2011;17.3307;Турецкая лира
1;10/27/2011;17.2730;Турецкая лира
1;10/26/2011;16.9053;Турецкая лира
1;10/25/2011;16.8537;Турецкая лира
1;10/22/2011;16.9110;Турецкая лира
1;10/21/2011;16.7505;Турецкая лира
1;10/20/2011;16.6895;Турецкая лира
1;10/19/2011;16.5302;Турецкая лира
1;10/18/2011;16.7778;Турецкая лира
1;10/15/2011;16.9116;Турецкая лира
1;10/14/2011;17.1051;Турецкая лира
1;10/13/2011;17.1013;Турецкая лира
1;10/12/2011;17.1442;Турецкая лира
1;10/11/2011;17.3776;Турецкая лира
1;10/8/2011;17.4908;Турецкая лира
1;10/7/2011;17.4636;Турецкая лира
1;10/6/2011;17.2593;Турецкая лира
1;10/5/2011;17.2864;Турецкая лира
1;10/4/2011;17.4553;Турецкая лира
1;10/1/2011;17.2634;Турецкая лира
1;9/30/2011;17.1769;Турецкая лира
1;9/29/2011;17.2465;Турецкая лира
1;9/28/2011;17.4059;Турецкая лира
1;9/27/2011;17.5755;Турецкая лира
1;9/24/2011;17.4749;Турецкая лира
1;9/23/2011;17.5671;Турецкая лира
1;9/22/2011;17.5262;Турецкая лира
1;9/21/2011;17.4184;Турецкая лира
1;9/20/2011;17.2457;Турецкая лира
1;9/17/2011;17.0918;Турецкая лира
1;9/16/2011;17.1430;Турецкая лира
1;9/15/2011;17.1057;Турецкая лира
1;9/14/2011;16.9306;Турецкая лира
1;9/13/2011;16.8539;Турецкая лира
1;9/10/2011;16.7771;Турецкая лира
1;9/9/2011;16.6911;Турецкая лира
1;9/8/2011;16.8114;Турецкая лира
1;9/7/2011;16.6811;Турецкая лира
1;9/6/2011;16.6640;Турецкая лира
1;9/3/2011;16.6535;Турецкая лира
1;9/2/2011;16.8432;Турецкая лира
1;9/1/2011;16.7561;Турецкая лира
1;8/31/2011;16.6351;Турецкая лира
1;8/30/2011;16.4296;Турецкая лира
1;8/27/2011;16.4981;Турецкая лира
1;8/26/2011;16.2489;Турецкая лира
1;8/25/2011;16.2399;Турецкая лира
1;8/24/2011;16.2257;Турецкая лира
1;8/23/2011;16.3439;Турецкая лира
1;8/20/2011;16.3570;Турецкая лира
1;8/19/2011;16.2928;Турецкая лира
1;8/18/2011;16.1506;Турецкая лира
1;8/17/2011;16.1390;Турецкая лира
1;8/16/2011;16.2670;Турецкая лира
1;8/13/2011;16.4132;Турецкая лира
1;8/12/2011;16.6669;Турецкая лира
1;8/11/2011;16.8370;Турецкая лира
1;8/10/2011;16.6149;Турецкая лира
1;8/9/2011;16.4254;Турецкая лира
1;8/6/2011;16.3201;Турецкая лира
1;8/5/2011;16.4412;Турецкая лира
1;8/4/2011;16.2965;Турецкая лира
1;8/3/2011;16.3572;Турецкая лира
1;8/2/2011;16.4213;Турецкая лира
1;7/30/2011;16.4711;Турецкая лира
1;7/29/2011;16.3066;Турецкая лира
1;7/28/2011;16.1103;Турецкая лира
1;7/27/2011;16.0450;Турецкая лира
1;7/26/2011;16.0447;Турецкая лира
1;7/23/2011;16.5672;Турецкая лира
1;7/22/2011;16.7616;Турецкая лира
1;7/21/2011;16.9210;Турецкая лира
1;7/20/2011;16.9837;Турецкая лира
1;7/19/2011;16.9764;Турецкая лира
1;7/16/2011;17.0368;Турецкая лира
1;7/15/2011;17.0376;Турецкая лира
1;7/14/2011;17.1507;Турецкая лира
1;7/13/2011;17.1558;Турецкая лира
1;7/12/2011;17.1662;Турецкая лира
1;7/9/2011;17.2042;Турецкая лира
1;7/8/2011;17.1300;Турецкая лира
1;7/7/2011;17.1161;Турецкая лира
1;7/6/2011;17.1671;Турецкая лира
1;7/5/2011;17.2629;Турецкая лира
1;7/2/2011;17.2116;Турецкая лира
1;7/1/2011;17.2266;Турецкая лира
1;6/30/2011;17.1675;Турецкая лира
1;6/29/2011;17.2481;Турецкая лира
1;6/28/2011;17.2821;Турецкая лира
1;6/25/2011;17.2540;Турецкая лира
1;6/24/2011;17.2721;Турецкая лира
1;6/23/2011;17.3020;Турецкая лира
1;6/22/2011;17.5194;Турецкая лира
1;6/21/2011;17.4803;Турецкая лира
1;6/18/2011;17.4963;Турецкая лира
1;6/17/2011;17.4876;Турецкая лира
1;6/16/2011;17.4895;Турецкая лира
1;6/15/2011;17.7133;Турецкая лира
1;6/11/2011;17.6225;Турецкая лира
1;6/10/2011;17.5560;Турецкая лира
1;6/9/2011;17.4888;Турецкая лира
1;6/8/2011;17.5609;Турецкая лира
1;6/7/2011;17.6295;Турецкая лира
1;6/4/2011;17.5591;Турецкая лира
1;6/3/2011;17.5811;Турецкая лира
1;6/2/2011;17.5757;Турецкая лира
1;6/1/2011;17.5636;Турецкая лира
1;5/31/2011;17.5209;Турецкая лира
1;5/28/2011;17.5291;Турецкая лира
1;5/27/2011;17.6912;Турецкая лира
1;5/26/2011;17.7221;Турецкая лира
1;5/25/2011;17.7753;Турецкая лира
1;5/24/2011;17.6167;Турецкая лира
1;5/21/2011;17.7033;Турецкая лира
1;5/20/2011;17.7540;Турецкая лира
1;5/19/2011;17.7510;Турецкая лира
1;5/18/2011;17.7175;Турецкая лира
1;5/17/2011;17.7124;Турецкая лира
1;5/14/2011;17.6264;Турецкая лира
1;5/13/2011;17.6323;Турецкая лира
1;5/12/2011;17.5700;Турецкая лира
1;5/11/2011;17.9135;Турецкая лира
1;5/7/2011;17.9052;Турецкая лира
1;5/6/2011;17.7156;Турецкая лира
1;5/5/2011;17.8058;Турецкая лира
1;5/4/2011;17.9186;Турецкая лира
1;4/30/2011;18.0401;Турецкая лира
1;4/29/2011;18.1827;Турецкая лира
1;4/28/2011;18.2008;Турецкая лира
1;4/27/2011;18.2628;Турецкая лира
1;4/26/2011;18.4646;Турецкая лира
1;4/23/2011;18.3934;Турецкая лира
1;4/22/2011;18.4433;Турецкая лира
1;4/21/2011;18.4586;Турецкая лира
1;4/20/2011;18.5035;Турецкая лира
1;4/19/2011;18.4740;Турецкая лира
1;4/16/2011;18.5507;Турецкая лира
1;4/15/2011;18.5757;Турецкая лира
1;4/14/2011;18.5452;Турецкая лира
1;4/13/2011;18.5132;Турецкая лира
1;4/12/2011;18.4537;Турецкая лира
1;4/9/2011;18.7137;Турецкая лира
1;4/8/2011;18.6327;Турецкая лира
1;4/7/2011;18.5013;Турецкая лира
1;4/6/2011;18.4679;Турецкая лира
1;4/5/2011;18.4290;Турецкая лира
1;4/2/2011;18.2963;Турецкая лира
1;4/1/2011;18.4332;Турецкая лира
1;3/31/2011;18.2706;Турецкая лира
1;3/30/2011;18.1830;Турецкая лира
1;3/29/2011;18.2825;Турецкая лира
1;3/26/2011;18.2147;Турецкая лира
1;3/25/2011;18.2423;Турецкая лира
1;3/24/2011;18.0743;Турецкая лира
1;3/23/2011;17.9453;Турецкая лира
1;3/22/2011;17.9974;Турецкая лира
1;3/19/2011;17.9809;Турецкая лира
1;3/18/2011;18.0939;Турецкая лира
1;3/17/2011;18.1152;Турецкая лира
1;3/16/2011;18.2389;Турецкая лира
1;3/15/2011;18.0788;Турецкая лира
1;3/12/2011;18.0870;Турецкая лира
1;3/11/2011;17.9212;Турецкая лира
